bus_i;type;Pd;Qd;Gs;Bs;area;Vm;Va;baseKV;zone;Vmax;Vmin
1595;1;2.1;0.26;0;0;1;1.035;0;110;3;1.12;0.95
1596;1;12.89;2.1;0;0;1;1.035;0;110;3;1.12;0.95
1597;1;6;0.7;0;0;1;1.035;0;110;3;1.12;0.95
1598;1;15.59;4.65;0;0;1;1.035;0;110;3;1.12;0.95
1599;1;3.7;0.35;0;0;1;1.035;0;110;3;1.12;0.95
1600;2;41.46;8.94;0;0;1;1.035;0;110;3;1.12;0.95
1601;1;0;0;0;0;1;1.035;0;110;3;1.12;0.95
1602;2;8.46;6.1;0;0;1;1.035;0;110;4;1.12;0.95
1603;2;8.57;5.9;0;0;1;1.035;0;110;4;1.12;0.95
1604;1;5.5;3;0;0;1;1.035;0;110;4;1.12;0.95
1605;1;13.19;6;0;0;1;1.035;0;110;4;1.12;0.95
1606;1;8.57;-1.7;0;0;1;1.035;0;110;4;1.12;0.95
1607;1;8.24;2.1;0;0;1;1.035;0;110;4;1.12;0.95
1608;1;1.65;0;0;0;1;1.035;0;110;4;1.12;0.95
1609;2;12.19;3.2;0;0;1;1.035;0;110;4;1.12;0.95
1610;1;3.85;0.6;0;0;1;1.035;0;110;4;1.12;0.95
1611;1;9.78;1.4;0;0;1;1.035;0;110;4;1.12;0.95
1612;1;7.58;2.1;0;0;1;1.035;0;110;4;1.12;0.95
1613;1;21.31;4.3;0;0;1;1.035;0;110;4;1.12;0.95
1614;1;6.71;1.3;0;0;1;1.035;0;110;4;1.12;0.95
1615;1;2.2;0.5;0;0;1;1.035;0;110;4;1.12;0.95
1616;1;10.33;6.4;0;0;1;1.035;0;110;4;1.12;0.95
1617;2;18.68;1.5;0;0;1;1.035;0;110;4;1.12;0.95
1618;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1619;1;10.99;0;0;0;1;1.035;0;110;4;1.12;0.95
1620;2;19.35;4.5;0;0;1;1.035;0;110;4;1.12;0.95
1621;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1622;1;22.19;7.2;0;0;1;1.035;0;110;4;1.12;0.95
1623;1;7.14;1.1;0;0;1;1.035;0;110;4;1.12;0.95
1624;1;5.5;0.4;0;0;1;1.035;0;110;4;1.12;0.95
1625;1;8.79;2;0;0;1;1.035;0;110;4;1.12;0.95
1626;1;5.94;1.2;0;0;1;1.035;0;110;4;1.12;0.95
1627;2;7.14;2.1;0;0;1;1.035;0;110;4;1.12;0.95
1628;1;11.87;1.8;0;0;1;1.035;0;110;4;1.12;0.95
1629;1;3.08;0.7;0;0;1;1.035;0;110;4;1.12;0.95
1630;2;9.34;2;0;0;1;1.035;0;110;4;1.12;0.95
1631;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1632;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1633;1;7.36;0.7;0;0;1;1.035;0;110;4;1.12;0.95
1634;1;6.27;2;0;0;1;1.035;0;110;4;1.12;0.95
1635;2;9.45;1.5;0;0;1;1.035;0;110;4;1.12;0.95
1636;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1637;1;9.89;4.2;0;0;1;1.035;0;110;4;1.12;0.95
1638;2;5.5;4;0;0;1;1.035;0;110;4;1.12;0.95
1639;1;4.51;1.9;0;0;1;1.035;0;110;4;1.12;0.95
1640;1;19.68;4.3;0;0;1;1.035;0;110;4;1.12;0.95
1641;1;7.69;2.6;0;0;1;1.035;0;110;4;1.12;0.95
1642;1;3.41;0.2;0;0;1;1.035;0;110;4;1.12;0.95
1643;1;10.55;3.2;0;0;1;1.035;0;110;4;1.12;0.95
1644;1;2.53;0.7;0;0;1;1.035;0;110;4;1.12;0.95
1645;1;1.1;1;0;0;1;1.035;0;110;4;1.12;0.95
1646;1;0.44;0.2;0;0;1;1.035;0;110;4;1.12;0.95
1647;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1648;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1649;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1650;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1651;1;3.3;0;0;0;1;1.035;0;110;4;1.12;0.95
1652;1;7.69;1.7;0;0;1;1.035;0;110;4;1.12;0.95
1653;1;21.21;2.7;0;0;1;1.035;0;110;4;1.12;0.95
1654;1;3.3;1.1;0;0;1;1.035;0;110;4;1.12;0.95
1655;1;6.38;2.9;0;0;1;1.035;0;110;4;1.12;0.95
1656;1;3.08;1;0;0;1;1.035;0;110;4;1.12;0.95
1657;1;13.63;8.4;0;0;1;1.035;0;110;4;1.12;0.95
1658;1;20.11;5.1;0;0;1;1.035;0;110;4;1.12;0.95
1659;1;4.62;0.1;0;0;1;1.035;0;110;4;1.12;0.95
1660;1;7.79;3;0;0;1;1.035;0;110;4;1.12;0.95
1661;1;6.38;3;0;0;1;1.035;0;110;4;1.12;0.95
1662;1;9.55;3.8;0;0;1;1.035;0;110;4;1.12;0.95
1663;1;6.81;1.1;0;0;1;1.035;0;110;4;1.12;0.95
1664;2;18.02;6.6;0;0;1;1.035;0;110;4;1.12;0.95
1665;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1666;1;6.92;3.5;0;0;1;1.035;0;110;4;1.12;0.95
1667;1;11.31;3.2;0;0;1;1.035;0;110;4;1.12;0.95
1668;1;5.72;1;0;0;1;1.035;0;110;4;1.12;0.95
1669;2;0.22;0.2;0;0;1;1.035;0;110;4;1.12;0.95
1670;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1671;1;4.4;1;0;0;1;1.035;0;110;4;1.12;0.95
1672;1;15.39;2;0;0;1;1.035;0;110;4;1.12;0.95
1673;2;12.09;7;0;0;1;1.035;0;110;4;1.12;0.95
1674;2;18.68;9;0;0;1;1.035;0;110;4;1.12;0.95
1675;1;10.33;2.6;0;0;1;1.035;0;110;4;1.12;0.95
1676;1;3.3;1.2;0;0;1;1.035;0;110;4;1.12;0.95
1677;1;3.52;0.8;0;0;1;1.035;0;110;4;1.12;0.95
1678;1;10;3.3;0;0;1;1.035;0;110;4;1.12;0.95
1679;2;15.71;3.8;0;0;1;1.035;0;110;4;1.12;0.95
1680;1;3.85;1.4;0;0;1;1.035;0;110;4;1.12;0.95
1681;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1682;1;14.95;4.2;0;0;1;1.035;0;110;4;1.12;0.95
1683;2;15.94;2.3;0;0;1;1.035;0;110;4;1.12;0.95
1684;1;9.12;2;0;0;1;1.035;0;110;4;1.12;0.95
1685;2;12.64;1.8;0;0;1;1.035;0;110;4;1.12;0.95
1686;2;20.88;9;0;0;1;1.035;0;110;4;1.12;0.95
1687;1;11.43;5.2;0;0;1;1.035;0;110;4;1.12;0.95
1688;1;18.25;4.3;0;0;1;1.035;0;110;4;1.12;0.95
1689;1;12.64;3.8;0;0;1;1.035;0;110;4;1.12;0.95
1690;1;8.24;3;0;0;1;1.035;0;110;4;1.12;0.95
1691;1;15.39;4.9;0;0;1;1.035;0;110;4;1.12;0.95
1692;1;1.43;0;0;0;1;1.035;0;110;4;1.12;0.95
1693;1;14.18;5.2;0;0;1;1.035;0;110;4;1.12;0.95
1694;1;7.69;1.5;0;0;1;1.035;0;110;4;1.12;0.95
1695;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1696;1;16.38;2.7;0;0;1;1.035;0;110;4;1.12;0.95
1697;1;9.55;3.6;0;0;1;1.035;0;110;4;1.12;0.95
1698;2;21.21;5.1;0;0;1;1.035;0;110;4;1.12;0.95
1699;1;20.65;3.4;0;0;1;1.035;0;110;4;1.12;0.95
1700;2;10.88;3.6;0;0;1;1.035;0;110;4;1.12;0.95
1701;1;21.65;7.6;0;0;1;1.035;0;110;4;1.12;0.95
1702;1;7.25;3.6;0;0;1;1.035;0;110;4;1.12;0.95
1703;1;6.27;2.7;0;0;1;1.035;0;110;4;1.12;0.95
1704;1;3.41;0.6;0;0;1;1.035;0;110;4;1.12;0.95
1705;1;2.53;0.8;0;0;1;1.035;0;110;4;1.12;0.95
1706;2;46.26;8.2;0;0;1;1.035;0;110;4;1.12;0.95
1707;1;29.23;16.1;0;0;1;1.035;0;110;4;1.12;0.95
1708;1;39.56;13.9;0;0;1;1.035;0;110;4;1.12;0.95
1709;1;17.37;5.3;0;0;1;1.035;0;110;4;1.12;0.95
1710;2;18.9;6.6;0;0;1;1.035;0;110;4;1.12;0.95
1711;1;5.94;0.8;0;0;1;1.035;0;110;4;1.12;0.95
1712;2;115.37;52;0;0;1;1.035;0;110;4;1.12;0.95
1713;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1714;1;5.72;1.1;0;0;1;1.035;0;110;4;1.12;0.95
1715;1;3.52;0.4;0;0;1;1.035;0;110;4;1.12;0.95
1716;1;8.79;2;0;0;1;1.035;0;110;4;1.12;0.95
1717;2;18.25;2.5;0;0;1;1.035;0;110;4;1.12;0.95
1718;1;5.5;1.5;0;0;1;1.035;0;110;4;1.12;0.95
1719;2;18.35;5.6;0;0;1;1.035;0;110;4;1.12;0.95
1720;1;14.51;4.3;0;0;1;1.035;0;110;4;1.12;0.95
1721;1;3.85;0.4;0;0;1;1.035;0;110;4;1.12;0.95
1722;1;2.09;0.3;0;0;1;1.035;0;110;4;1.12;0.95
1723;1;9.89;2;0;0;1;1.035;0;110;4;1.12;0.95
1724;1;19.46;3.7;0;0;1;1.035;0;110;4;1.12;0.95
1725;1;9.89;2;0;0;1;1.035;0;110;4;1.12;0.95
1726;2;21.31;5.2;0;0;1;1.035;0;110;4;1.12;0.95
1727;1;12.09;4.9;0;0;1;1.035;0;110;4;1.12;0.95
1728;2;8.67;0.3;0;0;1;1.035;0;110;4;1.12;0.95
1729;1;7.03;3.2;0;0;1;1.035;0;110;4;1.12;0.95
1730;2;18.58;3.1;0;0;1;1.035;0;110;4;1.12;0.95
1731;1;10.99;4;0;0;1;1.035;0;110;4;1.12;0.95
1732;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1733;1;14.62;7.2;0;0;1;1.035;0;110;4;1.12;0.95
1734;2;7.47;2;0;0;1;1.035;0;110;4;1.12;0.95
1735;2;15.39;5.5;0;0;1;1.035;0;110;4;1.12;0.95
1736;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1737;1;20.34;4.2;0;0;1;1.035;0;110;4;1.12;0.95
1738;1;6.6;2;0;0;1;1.035;0;110;4;1.12;0.95
1739;2;24.17;5.5;0;0;1;1.035;0;110;4;1.12;0.95
1740;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1741;1;10.99;3;0;0;1;1.035;0;110;4;1.12;0.95
1742;2;9.23;1.2;0;0;1;1.035;0;110;4;1.12;0.95
1743;1;12.64;2.2;0;0;1;1.035;0;110;4;1.12;0.95
1744;1;14.51;3.3;0;0;1;1.035;0;110;4;1.12;0.95
1745;1;25.83;8.9;0;0;1;1.035;0;110;4;1.12;0.95
1746;1;8.24;2.4;0;0;1;1.035;0;110;4;1.12;0.95
1747;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1748;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1749;2;25.61;4.3;0;0;1;1.035;0;110;4;1.12;0.95
1750;1;12.31;6.3;0;0;1;1.035;0;110;4;1.12;0.95
1751;1;12.42;7.6;0;0;1;1.035;0;110;4;1.12;0.95
1752;1;3.96;1.5;0;0;1;1.035;0;110;4;1.12;0.95
1753;1;14.83;2.8;0;0;1;1.035;0;110;4;1.12;0.95
1754;1;6.38;2.3;0;0;1;1.035;0;110;4;1.12;0.95
1755;1;4.4;1;0;0;1;1.035;0;110;4;1.12;0.95
1756;1;7.58;2.1;0;0;1;1.035;0;110;4;1.12;0.95
1757;1;9.89;2.1;0;0;1;1.035;0;110;4;1.12;0.95
1758;2;17.04;4.6;0;0;1;1.035;0;110;4;1.12;0.95
1759;1;24.4;7.9;0;0;1;1.035;0;110;4;1.12;0.95
1760;2;4.4;3;0;0;1;1.035;0;110;4;1.12;0.95
1761;2;15.39;7;0;0;1;1.035;0;110;4;1.12;0.95
1762;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1763;2;5.5;3.8;0;0;1;1.035;0;15;4;1.12;0.95
1764;2;5.94;3.6;0;0;1;1.035;0;15;4;1.12;0.95
1765;1;6.6;3;0;0;1;1.035;0;110;4;1.12;0.95
1766;1;3.3;1;0;0;1;1.035;0;110;4;1.12;0.95
1767;1;12.09;2.5;0;0;1;1.035;0;110;4;1.12;0.95
1768;2;26.71;4.2;0;0;1;1.035;0;110;4;1.12;0.95
1769;1;19.56;8.5;0;0;1;1.035;0;110;4;1.12;0.95
1770;1;13.41;4.3;0;0;1;1.035;0;110;4;1.12;0.95
1771;1;8.35;4.9;0;0;1;1.035;0;110;4;1.12;0.95
1772;1;9.34;2.1;0;0;1;1.035;0;110;4;1.12;0.95
1773;1;9.89;5;0;0;1;1.035;0;110;4;1.12;0.95
1774;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1775;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1776;1;5.83;1.3;0;0;1;1.035;0;110;4;1.12;0.95
1777;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1778;1;13.19;0.1;0;0;1;1.035;0;110;4;1.12;0.95
1779;1;59.33;17;0;0;1;1.035;0;110;4;1.12;0.95
1780;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1781;1;7.03;2.9;0;0;1;1.035;0;110;4;1.12;0.95
1782;1;8.24;3.5;0;0;1;1.035;0;110;4;1.12;0.95
1783;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1784;1;9.89;5;0;0;1;1.035;0;110;4;1.12;0.95
1785;1;8.79;2;0;0;1;1.035;0;110;4;1.12;0.95
1786;1;1.21;0.5;0;0;1;1.035;0;110;4;1.12;0.95
1787;1;10.22;2.8;0;0;1;1.035;0;110;4;1.12;0.95
1788;2;20.55;3.7;0;0;1;1.035;0;110;4;1.12;0.95
1789;1;5.5;6.6;0;0;1;1.035;0;110;4;1.12;0.95
1790;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1791;1;3.41;0.5;0;0;1;1.035;0;110;4;1.12;0.95
1792;1;5.39;0.8;0;0;1;1.035;0;110;4;1.12;0.95
1793;2;8.79;4.8;0;0;1;1.035;0;110;4;1.12;0.95
1794;1;9.45;2.6;0;0;1;1.035;0;110;4;1.12;0.95
1795;1;23.19;5.2;0;0;1;1.035;0;110;4;1.12;0.95
1796;1;15.39;6;0;0;1;1.035;0;110;4;1.12;0.95
1797;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1798;1;5.5;1.6;0;0;1;1.035;0;110;4;1.12;0.95
1799;2;8.46;2.1;0;0;1;1.035;0;110;4;1.12;0.95
1800;1;5.39;0;0;0;1;1.035;0;110;4;1.12;0.95
1801;1;6.6;1.5;0;0;1;1.035;0;110;4;1.12;0.95
1802;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1803;1;5.5;1.6;0;0;1;1.035;0;110;4;1.12;0.95
1804;1;9.45;2.5;0;0;1;1.035;0;110;4;1.12;0.95
1805;1;13.41;3.4;0;0;1;1.035;0;110;4;1.12;0.95
1806;1;5.61;2.7;0;0;1;1.035;0;110;4;1.12;0.95
1807;2;19.35;2;0;0;1;1.035;0;110;4;1.12;0.95
1808;1;4.4;0.5;0;0;1;1.035;0;110;4;1.12;0.95
1809;1;4.4;1;0;0;1;1.035;0;110;4;1.12;0.95
1810;1;9.89;3;0;0;1;1.035;0;110;4;1.12;0.95
1811;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1812;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1813;1;0.44;0.1;0;0;1;1.035;0;110;4;1.12;0.95
1814;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1815;1;25.83;4.8;0;0;1;1.035;0;110;4;1.12;0.95
1816;1;5.28;0.7;0;0;1;1.035;0;110;4;1.12;0.95
1817;1;7.69;0.5;0;0;1;1.035;0;110;4;1.12;0.95
1818;1;10.66;1.4;0;0;1;1.035;0;110;4;1.12;0.95
1819;1;15.06;2;0;0;1;1.035;0;110;4;1.12;0.95
1820;1;16.49;2.3;0;0;1;1.035;0;110;4;1.12;0.95
1821;1;5.5;1.8;0;0;1;1.035;0;110;4;1.12;0.95
1822;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1823;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1824;1;9.12;2.5;0;0;1;1.035;0;110;4;1.12;0.95
1825;1;2.86;0.8;0;0;1;1.035;0;110;4;1.12;0.95
1826;1;7.14;1.6;0;0;1;1.035;0;110;4;1.12;0.95
1827;1;3.63;0.8;0;0;1;1.035;0;110;4;1.12;0.95
1828;1;11.98;3.7;0;0;1;1.035;0;110;4;1.12;0.95
1829;1;7.69;2;0;0;1;1.035;0;110;4;1.12;0.95
1830;1;12.09;3;0;0;1;1.035;0;110;4;1.12;0.95
1831;1;4.4;1.6;0;0;1;1.035;0;110;4;1.12;0.95
1832;1;9.34;1.8;0;0;1;1.035;0;110;4;1.12;0.95
1833;1;7.36;3.8;0;0;1;1.035;0;110;4;1.12;0.95
1834;1;8.79;1.6;0;0;1;1.035;0;110;4;1.12;0.95
1835;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1836;1;5.5;1.4;0;0;1;1.035;0;110;4;1.12;0.95
1837;1;12.19;3.1;0;0;1;1.035;0;110;4;1.12;0.95
1838;1;0.55;0;0;0;1;1.035;0;110;4;1.12;0.95
1839;1;6.6;3;0;0;1;1.035;0;110;4;1.12;0.95
1840;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1841;1;7.14;1.4;0;0;1;1.035;0;110;4;1.12;0.95
1842;1;2.86;0.5;0;0;1;1.035;0;110;4;1.12;0.95
1843;1;13.63;2;0;0;1;1.035;0;110;4;1.12;0.95
1844;2;11.76;1.1;0;0;1;1.035;0;110;4;1.12;0.95
1845;2;21.43;5.5;0;0;1;1.035;0;110;4;1.12;0.95
1846;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1847;1;17.59;4.2;0;0;1;1.035;0;110;4;1.12;0.95
1848;1;2.86;0.8;0;0;1;1.035;0;110;4;1.12;0.95
1849;1;7.47;2.1;0;0;1;1.035;0;110;4;1.12;0.95
1850;1;7.91;1.9;0;0;1;1.035;0;110;4;1.12;0.95
1851;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1852;1;7.91;0.2;0;0;1;1.035;0;110;4;1.12;0.95
1853;1;4.4;4.4;0;0;1;1.035;0;110;4;1.12;0.95
1854;1;14.51;3.3;0;0;1;1.035;0;110;4;1.12;0.95
1855;1;9.34;0;0;0;1;1.035;0;110;4;1.12;0.95
1856;1;8.67;2.5;0;0;1;1.035;0;110;4;1.12;0.95
1857;1;4.4;1.3;0;0;1;1.035;0;110;4;1.12;0.95
1858;1;4.18;1.5;0;0;1;1.035;0;110;4;1.12;0.95
1859;1;10.11;3.9;0;0;1;1.035;0;110;4;1.12;0.95
1860;1;8.02;1.9;0;0;1;1.035;0;110;4;1.12;0.95
1861;1;14.4;4.3;0;0;1;1.035;0;110;4;1.12;0.95
1862;1;17.04;5;0;0;1;1.035;0;110;4;1.12;0.95
1863;1;16.59;4.3;0;0;1;1.035;0;110;4;1.12;0.95
1864;1;9.12;2.9;0;0;1;1.035;0;110;4;1.12;0.95
1865;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1866;1;11.54;2;0;0;1;1.035;0;110;4;1.12;0.95
1867;1;13.85;1.1;0;0;1;1.035;0;110;4;1.12;0.95
1868;1;9.67;1.5;0;0;1;1.035;0;110;4;1.12;0.95
1869;1;9.89;3.1;0;0;1;1.035;0;110;4;1.12;0.95
1870;2;5.28;0.9;0;0;1;1.035;0;110;4;1.12;0.95
1871;2;22.09;3.1;0;0;1;1.035;0;110;4;1.12;0.95
1872;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1873;1;24.17;3.3;0;0;1;1.035;0;110;4;1.12;0.95
1874;2;13.95;3.2;0;0;1;1.035;0;110;4;1.12;0.95
1875;2;22.64;5.7;0;0;1;1.035;0;110;4;1.12;0.95
1876;1;25.28;4.9;0;0;1;1.035;0;110;4;1.12;0.95
1877;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1878;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1879;1;12.64;4;0;0;1;1.035;0;110;4;1.12;0.95
1880;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1881;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1882;2;12.86;8.5;0;0;1;1.035;0;110;4;1.12;0.95
1883;2;12.86;8.5;0;0;1;1.035;0;110;4;1.12;0.95
1884;1;8.24;0;0;0;1;1.035;0;110;4;1.12;0.95
1885;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1886;1;8.79;1.5;0;0;1;1.035;0;110;4;1.12;0.95
1887;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1888;1;13.07;2.8;0;0;1;1.035;0;110;4;1.12;0.95
1889;1;17.04;2.9;0;0;1;1.035;0;110;4;1.12;0.95
1890;1;0.55;0.1;0;0;1;1.035;0;110;4;1.12;0.95
1891;1;2.97;0;0;0;1;1.035;0;110;4;1.12;0.95
1892;1;5.39;1;0;0;1;1.035;0;110;4;1.12;0.95
1893;1;8.9;5.4;0;0;1;1.035;0;110;4;1.12;0.95
1894;2;17.26;4.6;0;0;1;1.035;0;110;4;1.12;0.95
1895;2;15.94;4.8;0;0;1;1.035;0;110;4;1.12;0.95
1896;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1897;1;10.43;2;0;0;1;1.035;0;110;4;1.12;0.95
1898;1;15.06;1.5;0;0;1;1.035;0;110;4;1.12;0.95
1899;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1900;1;8.02;8.5;0;0;1;1.035;0;110;4;1.12;0.95
1901;1;15.61;2.4;0;0;1;1.035;0;110;4;1.12;0.95
1902;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1903;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1904;2;73.62;29;0;0;1;1.035;0;110;4;1.12;0.95
1905;1;12.09;2;0;0;1;1.035;0;110;4;1.12;0.95
1906;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1907;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1908;1;3.08;2.6;0;0;1;1.035;0;110;4;1.12;0.95
1909;1;2.86;2;0;0;1;1.035;0;110;4;1.12;0.95
1910;1;11.21;2.6;0;0;1;1.035;0;110;4;1.12;0.95
1911;1;3.3;2.1;0;0;1;1.035;0;110;4;1.12;0.95
1912;1;23.07;4.3;0;0;1;1.035;0;110;4;1.12;0.95
1913;1;13.19;2.3;0;0;1;1.035;0;110;4;1.12;0.95
1914;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1915;1;13.52;4.2;0;0;1;1.035;0;110;4;1.12;0.95
1916;1;9.89;1.5;0;0;1;1.035;0;110;4;1.12;0.95
1917;1;5.72;0.9;0;0;1;1.035;0;110;4;1.12;0.95
1918;2;28.02;10.8;0;0;1;1.035;0;110;4;1.12;0.95
1919;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1920;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1921;2;19.46;5.8;0;0;1;1.035;0;110;4;1.12;0.95
1922;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1923;1;13.95;3.2;0;0;1;1.035;0;110;4;1.12;0.95
1924;1;16.27;3.6;0;0;1;1.035;0;110;4;1.12;0.95
1925;1;9.67;-0.2;0;0;1;1.035;0;110;4;1.12;0.95
1926;1;7.25;0.6;0;0;1;1.035;0;110;4;1.12;0.95
1927;1;19.78;0.9;0;0;1;1.035;0;110;4;1.12;0.95
1928;1;13.63;2.8;0;0;1;1.035;0;110;4;1.12;0.95
1929;1;14.29;3.3;0;0;1;1.035;0;110;4;1.12;0.95
1930;1;14.51;0.9;0;0;1;1.035;0;110;4;1.12;0.95
1931;1;7.69;0;0;0;1;1.035;0;110;4;1.12;0.95
1932;2;29.13;1.5;0;0;1;1.035;0;110;4;1.12;0.95
1933;1;20.65;8;0;0;1;1.035;0;110;4;1.12;0.95
1934;1;5.28;0.3;0;0;1;1.035;0;110;4;1.12;0.95
1935;1;17.59;5.3;0;0;1;1.035;0;110;4;1.12;0.95
1936;1;7.69;1.3;0;0;1;1.035;0;110;4;1.12;0.95
1937;1;6.6;1;0;0;1;1.035;0;110;4;1.12;0.95
1938;1;5.5;1.2;0;0;1;1.035;0;110;4;1.12;0.95
1939;1;10.88;2.9;0;0;1;1.035;0;110;4;1.12;0.95
1940;2;13.52;3;0;0;1;1.035;0;110;4;1.12;0.95
1941;1;16.92;2.5;0;0;1;1.035;0;110;4;1.12;0.95
1942;1;3.19;0.1;0;0;1;1.035;0;110;4;1.12;0.95
1943;1;6.49;1.8;0;0;1;1.035;0;110;4;1.12;0.95
1944;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1945;1;9.45;1.8;0;0;1;1.035;0;110;4;1.12;0.95
1946;1;14.73;1.9;0;0;1;1.035;0;110;4;1.12;0.95
1947;2;61.52;28;0;0;1;1.035;0;110;4;1.12;0.95
1948;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1949;1;5.5;1;0;0;1;1.035;0;110;4;1.12;0.95
1950;1;4.95;3.4;0;0;1;1.035;0;110;4;1.12;0.95
1951;1;10.99;2.9;0;0;1;1.035;0;110;4;1.12;0.95
1952;1;10.88;3.7;0;0;1;1.035;0;110;4;1.12;0.95
1953;1;8.02;1.9;0;0;1;1.035;0;110;4;1.12;0.95
1954;1;8.57;1;0;0;1;1.035;0;110;4;1.12;0.95
1955;1;4.29;0;0;0;1;1.035;0;110;4;1.12;0.95
1956;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1957;1;12.09;2.5;0;0;1;1.035;0;110;4;1.12;0.95
1958;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1959;1;7.47;2.3;0;0;1;1.035;0;110;4;1.12;0.95
1960;2;10.55;1.1;0;0;1;1.035;0;110;4;1.12;0.95
1961;2;2.86;0;0;0;1;1.035;0;110;4;1.12;0.95
1962;2;5.83;0.3;0;0;1;1.035;0;110;4;1.12;0.95
1963;1;6.05;1.6;0;0;1;1.035;0;110;4;1.12;0.95
1964;2;7.79;4.6;0;0;1;1.035;0;110;4;1.12;0.95
1965;1;20.77;6.7;0;0;1;1.035;0;110;4;1.12;0.95
1966;2;24.28;6.2;0;0;1;1.035;0;110;4;1.12;0.95
1967;1;10.77;3.8;0;0;1;1.035;0;110;4;1.12;0.95
1968;1;4.84;1.5;0;0;1;1.035;0;110;4;1.12;0.95
1969;1;9.34;3.1;0;0;1;1.035;0;110;4;1.12;0.95
1970;2;22.53;4;0;0;1;1.035;0;110;4;1.12;0.95
1971;1;16.49;2.6;0;0;1;1.035;0;110;4;1.12;0.95
1972;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1973;1;10.43;3;0;0;1;1.035;0;110;4;1.12;0.95
1974;2;29.78;5.9;0;0;1;1.035;0;110;4;1.12;0.95
1975;1;12.64;2.2;0;0;1;1.035;0;110;4;1.12;0.95
1976;2;31.11;5.5;0;0;1;1.035;0;110;4;1.12;0.95
1977;2;21.65;2.1;0;0;1;1.035;0;110;4;1.12;0.95
1978;1;1.76;0.8;0;0;1;1.035;0;110;4;1.12;0.95
1979;1;10.99;0.8;0;0;1;1.035;0;110;4;1.12;0.95
1980;1;0;0.6;0;0;1;1.035;0;110;4;1.12;0.95
1981;1;21.98;7;0;0;1;1.035;0;110;4;1.12;0.95
