fbus;tbus;r;x;b;rateA;rateB;rateC;ratio;angle;status;angmin;angmax
1147;1050;0.00661;0.02149;0.00237;114;114;114;0;0;1;-30;30
1071;1051;0.00909;0.02727;0.00307;140;140;140;0;0;1;-30;30
1440;1051;0.00413;0.01074;0.00116;120;120;120;0;0;1;-30;30
1436;1052;0.00165;0.00413;0.00051;140;140;140;0;0;1;-30;30
1439;1052;0.00331;0.00909;0.00097;120;120;120;0;0;1;-30;30
1083;1053;0.00992;0.03058;0.00327;114;114;114;0;0;1;-30;30
1223;1053;0.00496;0.01653;0.00172;114;114;114;0;0;1;-30;30
1243;1053;0.00909;0.03223;0.00324;114;114;114;0;0;1;-30;30
1266;1053;0.00165;0.00413;0.00048;114;114;114;0;0;1;-30;30
1161;1054;0.01488;0.04628;0.00508;140;140;140;0;0;1;-30;30
1436;1054;0.00496;0.01488;0.00172;114;114;114;0;0;1;-30;30
1450;1054;0.00496;0.0157;0.00179;114;114;114;0;0;1;-30;30
1055;1079;0.04298;0.10331;0.0112;90;90;90;0;0;1;-30;30
1489;1055;0.05785;0.1314;0.01292;90;90;90;0;0;1;-30;30
1056;1057;0;0.00083;2.00E-05;120;120;120;0;0;1;-30;30
1057;1083;0.00331;0.00992;0.00116;140;140;140;0;0;1;-30;30
1237;1059;0.00165;0.00496;0.00058;140;140;140;0;0;1;-30;30
1059;1331;0.00165;0.00413;0.00051;140;140;140;0;0;1;-30;30
1061;1063;0;0.00083;0;140;140;140;0;0;1;-30;30
1062;1095;0.00413;0.01157;0.00128;140;140;140;0;0;1;-30;30
1464;1063;0.00413;0.01322;0.00121;104;104;104;0;0;1;-30;30
1064;1065;0.00331;0.01074;0.00121;140;140;140;0;0;1;-30;30
1065;1284;0.00496;0.0124;0.00169;120;120;120;0;0;1;-30;30
1549;1065;0.02397;0.04298;0.00898;120;120;120;0;0;1;-30;30
1425;1066;0.00165;0.00496;0.00044;140;140;140;0;0;1;-30;30
1589;1066;0.00248;0.00826;0.00094;140;140;140;0;0;1;-30;30
1067;1069;0.00083;0.00165;0.00022;120;120;120;0;0;1;-30;30
1070;1068;0.00083;0.00248;0.00024;120;120;120;0;0;1;-30;30
1069;1390;0.00826;0.02066;0.00218;120;120;120;0;0;1;-30;30
1546;1069;0.00496;0.01157;0.00133;120;120;120;0;0;1;-30;30
1070;1326;0.00909;0.02231;0.00254;120;120;120;0;0;1;-30;30
1356;1070;0.00496;0.01322;0.00157;120;120;120;0;0;1;-30;30
1133;1074;0.02066;0.03967;0.00757;120;120;120;0;0;1;-30;30
1552;1074;0.0314;0.06198;0.01181;120;120;120;0;0;1;-30;30
1335;1075;0.00331;0.01074;0.00106;140;140;140;0;0;1;-30;30
1120;1078;0.03636;0.1157;0.01222;114;114;114;0;0;1;-30;30
1080;1081;0;0.00083;7.00E-05;114;114;114;0;0;1;-30;30
1184;1081;0.00744;0.02314;0.00271;114;114;114;0;0;1;-30;30
1081;1385;0.00248;0.00909;0.0009;140;140;140;0;0;1;-30;30
1099;1082;0.00248;0.00661;0.00094;120;120;120;0;0;1;-30;30
1119;1082;0;0.00083;2.00E-05;120;120;120;0;0;1;-30;30
1082;1266;0.00826;0.02645;0.00281;114;114;114;0;0;1;-30;30
1138;1084;0.0157;0.05207;0.00501;114;114;114;0;0;1;-30;30
1084;1343;0.01074;0.03223;0.00361;114;114;114;0;0;1;-30;30
1233;1085;0.00248;0.00661;0.0007;120;120;120;0;0;1;-30;30
1244;1086;0.01901;0.06116;0.00646;140;140;140;0;0;1;-30;30
1086;1328;0.02149;0.0686;0.00714;140;140;140;0;0;1;-30;30
1087;1557;0.01074;0.03306;0.00283;120;120;120;0;0;1;-30;30
1088;1182;0.03388;0.09504;0.00932;85;85;85;0;0;1;-30;30
1088;1219;0.00992;0.01983;0.0037;120;120;120;0;0;1;-30;30
1088;1593;0.00661;0.01653;0.00261;140;140;140;0;0;1;-30;30
1431;1089;0.01322;0.04132;0.00486;114;114;114;0;0;1;-30;30
1574;1089;0.01736;0.05207;0.00612;114;114;114;0;0;1;-30;30
1090;1092;0.00744;0.00992;0.00092;66;66;66;0;0;1;-30;30
1091;1093;0.00826;0.0124;0.00116;61;61;61;0;0;1;-30;30
1428;1092;0.00909;0.02975;0.00315;114;114;114;0;0;1;-30;30
1092;1489;0.04298;0.05785;0.00515;57;57;57;0;0;1;-30;30
1429;1093;0.00909;0.02893;0.00307;114;114;114;0;0;1;-30;30
1093;1489;0.03471;0.0405;0.00721;57;57;57;0;0;1;-30;30
1094;1491;0.00331;0.01074;0.00123;140;140;140;0;0;1;-30;30
1545;1094;0.00413;0.01322;0.00145;140;140;140;0;0;1;-30;30
1511;1095;0.00165;0.00496;0.00048;140;140;140;0;0;1;-30;30
1095;1532;0.00331;0.00909;0.00094;140;140;140;0;0;1;-30;30
1220;1096;0.00579;0.01736;0.00191;140;140;140;0;0;1;-30;30
1096;1403;0.00248;0.00826;0.0009;140;140;140;0;0;1;-30;30
1096;1492;0.00165;0.00579;0.00065;140;140;140;0;0;1;-30;30
1495;1096;0.00413;0.01322;0.00174;140;140;140;0;0;1;-30;30
1096;1510;0.00165;0.00496;0.0009;140;140;140;0;0;1;-30;30
1098;1097;0;0.0001;0;438;438;438;0;0;1;-30;30
1120;1097;0.02479;0.06116;0.00649;120;120;120;0;0;1;-30;30
1097;1471;0.00661;0.01157;0.00119;28;28;28;0;0;1;-30;30
1098;1419;0.00579;0.01405;0.00247;114;114;114;0;0;1;-30;30
1098;1472;0.00661;0.01157;0.00119;57;57;57;0;0;1;-30;30
1237;1099;0.00496;0.00909;0.00179;120;120;120;0;0;1;-30;30
1100;1101;0;0.00083;2.00E-05;120;120;120;0;0;1;-30;30
1101;1232;0.00165;0.00579;0.00065;140;140;140;0;0;1;-30;30
1374;1101;0.00661;0.01983;0.0022;140;140;140;0;0;1;-30;30
1102;1585;0.01736;0.02479;0.00438;90;90;90;0;0;1;-30;30
1571;1103;0.02314;0.04215;0.00852;120;120;120;0;0;1;-30;30
1104;1190;0.00992;0.01653;0.00179;90;90;90;0;0;1;-30;30
1359;1104;0.02314;0.03223;0.00506;90;90;90;0;0;1;-30;30
1167;1105;0.0157;0.04711;0.00414;120;120;120;0;0;1;-30;30
1166;1106;0.0157;0.04711;0.00414;120;120;120;0;0;1;-30;30
1170;1106;0.02893;0.05124;0.00499;90;90;90;0;0;1;-30;30
1108;1107;0;0.0001;0;438;438;438;0;0;1;-30;30
1107;1343;0.01901;0.06198;0.00651;114;114;114;0;0;1;-30;30
1108;1451;0.00413;0.00992;0.00099;120;120;120;0;0;1;-30;30
1111;1109;0.00083;0.00165;0.00029;90;90;90;0;0;1;-30;30
1112;1110;0.00083;0.00165;0.00029;120;120;120;0;0;1;-30;30
1535;1111;0.00413;0.01405;0.00162;140;140;140;0;0;1;-30;30
1275;1112;0.00744;0.02231;0.00266;140;140;140;0;0;1;-30;30
1113;1511;0.00083;0.00165;0.00015;140;140;140;0;0;1;-30;30
1114;1267;0.00826;0.02397;0.00288;76;76;76;0;0;1;-30;30
1114;1354;0.00331;0.01074;0.00131;140;140;140;0;0;1;-30;30
1114;1409;0.02727;0.09174;0.00883;57;57;57;0;0;1;-30;30
1483;1114;0.00661;0.02149;0.00186;120;120;120;0;0;1;-30;30
1115;1181;0.02231;0.04298;0.00825;120;120;120;0;0;1;-30;30
1484;1115;0.00661;0.01901;0.00194;120;120;120;0;0;1;-30;30
1500;1115;0.00661;0.00992;0.00174;90;90;90;0;0;1;-30;30
1285;1116;0.00826;0.02562;0.00305;140;140;140;0;0;1;-30;30
1117;1538;0.01157;0.03719;0.00404;114;114;114;0;0;1;-30;30
1118;1119;0.00496;0.00826;0.00092;90;90;90;0;0;1;-30;30
1271;1119;0.00744;0.01983;0.00208;120;120;120;0;0;1;-30;30
1301;1120;0.01322;0.04298;0.00455;114;114;114;0;0;1;-30;30
1571;1120;0.00331;0.00826;0.00145;114;114;114;0;0;1;-30;30
1121;1231;0.01736;0.04793;0.00515;120;120;120;0;0;1;-30;30
1121;1553;0.0405;0.10496;0.01145;120;120;120;0;0;1;-30;30
1143;1122;0.0405;0.06694;0.00721;57;57;57;0;0;1;-30;30
1169;1122;0.00744;0.02149;0.00237;114;114;114;0;0;1;-30;30
1283;1122;0.02149;0.06612;0.00779;114;114;114;0;0;1;-30;30
1342;1123;0.03636;0.07025;0.00736;90;90;90;0;0;1;-30;30
1528;1123;0.03058;0.05041;0.00547;57;57;57;0;0;1;-30;30
1127;1124;0.00579;0.00909;0.00097;90;90;90;0;0;1;-30;30
1452;1127;0.00579;0.01488;0.00152;120;120;120;0;0;1;-30;30
1128;1129;0.00331;0.00992;0.00102;140;140;140;0;0;1;-30;30
1553;1129;0.02562;0.08182;0.00893;114;114;114;0;0;1;-30;30
1130;1131;0;0.00083;7.00E-05;114;114;114;0;0;1;-30;30
1232;1131;0.00083;0.00124;0.00015;120;120;120;0;0;1;-30;30
1131;1383;0.00744;0.02314;0.00242;120;120;120;0;0;1;-30;30
1132;1195;0.00165;0.00661;0.00068;114;114;114;0;0;1;-30;30
1532;1132;0.00909;0.02975;0.00315;114;114;114;0;0;1;-30;30
1430;1133;0.0281;0.06612;0.00985;120;120;120;0;0;1;-30;30
1512;1136;0.0124;0.04132;0.00397;140;140;140;0;0;1;-30;30
1284;1137;0.00083;0.00331;0.00034;76;76;76;0;0;1;-30;30
1368;1138;0.00661;0.02066;0.00232;114;114;114;0;0;1;-30;30
1435;1138;0.02231;0.07107;0.00748;114;114;114;0;0;1;-30;30
1525;1138;0.0124;0.02893;0.00414;120;120;120;0;0;1;-30;30
1600;1138;0.02479;0.07603;0.00905;114;114;114;0;0;1;-30;30
1229;1139;0.00331;0.00909;0.00099;114;114;114;0;0;1;-30;30
1451;1139;0.0157;0.04298;0.00438;120;120;120;0;0;1;-30;30
1140;1188;0.00248;0.00661;0.00073;140;140;140;0;0;1;-30;30
1257;1140;0.01322;0.04132;0.00474;140;140;140;0;0;1;-30;30
1357;1140;0.02314;0.06364;0.00905;140;140;140;0;0;1;-30;30
1396;1140;0.00165;0.00579;0.00063;140;140;140;0;0;1;-30;30
1598;1140;0.0124;0.03884;0.00407;140;140;140;0;0;1;-30;30
1189;1141;0.00083;0.00661;0.00068;152;152;152;0;0;1;-30;30
1191;1141;0.00083;0.00165;0.00017;140;140;140;0;0;1;-30;30
1191;1141;0.00083;0.00165;0.00017;140;140;140;0;0;1;-30;30
1302;1141;0.0124;0.03884;0.00407;140;140;140;0;0;1;-30;30
1397;1141;0.00083;0.00413;0.00039;152;152;152;0;0;1;-30;30
1142;1426;0.00744;0.02066;0.00225;120;120;120;0;0;1;-30;30
1143;1745;0.0405;0.05041;0.00719;57;57;57;0;0;1;-30;30
1212;1144;0.01074;0.03223;0.00378;114;114;114;0;0;1;-30;30
1595;1144;0.01901;0.05785;0.00687;114;114;114;0;0;1;-30;30
1145;1274;0.00248;0.00661;0.00075;140;140;140;0;0;1;-30;30
1146;1318;0.00496;0.00992;0.00097;90;90;90;0;0;1;-30;30
1581;1146;0.03802;0.07521;0.00666;90;90;90;0;0;1;-30;30
1485;1147;0.00826;0.02562;0.00286;114;114;114;0;0;1;-30;30
1382;1148;0.0405;0.10579;0.01188;120;120;120;0;0;1;-30;30
1576;1148;0.02562;0.0686;0.00779;120;120;120;0;0;1;-30;30
1258;1149;0.00661;0.02066;0.00223;114;114;114;0;0;1;-30;30
1313;1149;0.02231;0.07107;0.00745;114;114;114;0;0;1;-30;30
1151;1150;0.00083;0.00165;0.00019;140;140;140;0;0;1;-30;30
1151;1216;0.0438;0.11488;0.01195;120;120;120;0;0;1;-30;30
1417;1151;0.02231;0.06529;0.00634;120;120;120;0;0;1;-30;30
1153;1152;0.00413;0.00744;0.00068;90;90;90;0;0;1;-30;30
1490;1153;0;0.00083;7.00E-05;140;140;140;0;0;1;-30;30
1193;1154;0.01157;0.03636;0.00426;114;114;114;0;0;1;-30;30
1228;1155;0.00331;0.00826;0.0009;120;120;120;0;0;1;-30;30
1357;1155;0.00826;0.01488;0.00305;120;120;120;0;0;1;-30;30
1157;1158;0;0.00083;5.00E-05;140;140;140;0;0;1;-30;30
1158;1222;0.00579;0.01405;0.00152;120;120;120;0;0;1;-30;30
1453;1158;0;0.00083;2.00E-05;140;140;140;0;0;1;-30;30
1161;1159;0.00413;0.00826;0.00087;90;90;90;0;0;1;-30;30
1162;1160;0.00413;0.00826;0.00087;90;90;90;0;0;1;-30;30
1358;1161;0.00661;0.01983;0.00218;140;140;140;0;0;1;-30;30
1485;1162;0.00496;0.0157;0.00179;140;140;140;0;0;1;-30;30
1536;1163;0.01322;0.04132;0.00448;140;140;140;0;0;1;-30;30
1164;1166;0.00083;0.00124;0.00015;120;120;120;0;0;1;-30;30
1165;1167;0.00083;0.00124;0.00015;120;120;120;0;0;1;-30;30
1452;1166;0.0314;0.09421;0.00837;120;120;120;0;0;1;-30;30
1453;1167;0.0314;0.09421;0.00837;120;120;120;0;0;1;-30;30
1476;1168;0.03802;0.05207;0.00474;57;57;57;0;0;1;-30;30
1389;1170;0.0405;0.07025;0.00673;90;90;90;0;0;1;-30;30
1269;1171;0.04132;0.06116;0.01036;90;90;90;0;0;1;-30;30
1556;1171;0.00496;0.0157;0.00184;140;140;140;0;0;1;-30;30
1172;1539;0.00165;0.00496;0.00046;114;114;114;0;0;1;-30;30
1175;1580;0.00248;0.00744;0.0008;120;120;120;0;0;1;-30;30
1176;1178;0.00083;0.00124;0.0001;90;90;90;0;0;1;-30;30
1177;1580;0.01653;0.02893;0.00273;90;90;90;0;0;1;-30;30
1384;1179;0.01983;0.05289;0.00578;120;120;120;0;0;1;-30;30
1522;1179;0.00165;0.00579;0.0007;114;114;114;0;0;1;-30;30
1365;1180;0.00579;0.01736;0.00184;114;114;114;0;0;1;-30;30
1181;1190;0.02562;0.04711;0.00944;120;120;120;0;0;1;-30;30
1182;1448;0.00992;0.0314;0.00363;140;140;140;0;0;1;-30;30
1182;1449;0.00992;0.0314;0.00363;140;140;140;0;0;1;-30;30
1463;1182;0.00579;0.01488;0.00165;120;120;120;0;0;1;-30;30
1194;1183;0.00248;0.00744;0.00085;114;114;114;0;0;1;-30;30
1183;1315;0.00579;0.01901;0.00215;112;112;112;0;0;1;-30;30
1183;1460;0.00331;0.01074;0.00126;114;114;114;0;0;1;-30;30
1183;1488;0.00496;0.0157;0.00177;112;112;112;0;0;1;-30;30
1236;1184;0.00744;0.02727;0.00317;141;141;141;0;0;1;-30;30
1367;1185;0.02645;0.03471;0.00639;90;90;90;0;0;1;-30;30
1489;1185;0.0157;0.02479;0.00402;90;90;90;0;0;1;-30;30
1188;1186;0.00331;0.00579;0.00058;90;90;90;0;0;1;-30;30
1187;1189;0.00331;0.00579;0.00056;90;90;90;0;0;1;-30;30
1188;1256;0.01157;0.03471;0.00399;140;140;140;0;0;1;-30;30
1380;1189;0.00413;0.02975;0.00322;232;232;232;0;0;1;-30;30
1473;1190;0.00248;0.00579;0.0008;90;90;90;0;0;1;-30;30
1474;1190;0.00165;0.00496;0.00065;90;90;90;0;0;1;-30;30
1209;1192;0.0124;0.04545;0.00438;114;114;114;0;0;1;-30;30
1192;1282;0.0281;0.0719;0.0076;120;120;120;0;0;1;-30;30
1192;1288;0.00744;0.02397;0.00252;114;114;114;0;0;1;-30;30
1192;1578;0.01322;0.04628;0.00448;114;114;114;0;0;1;-30;30
1576;1193;0.0405;0.07025;0.00707;90;90;90;0;0;1;-30;30
1534;1194;0.01074;0.03306;0.00385;114;114;114;0;0;1;-30;30
1195;1278;0.00248;0.00744;0.00087;114;114;114;0;0;1;-30;30
1353;1196;0.00331;0.01074;0.00121;114;114;114;0;0;1;-30;30
1199;1197;0.00496;0.00909;0.00092;90;90;90;0;0;1;-30;30
1200;1198;0.00496;0.00909;0.00092;90;90;90;0;0;1;-30;30
1200;1355;0.00331;0.00909;0.00102;140;140;140;0;0;1;-30;30
1517;1200;0.00579;0.01901;0.00203;140;140;140;0;0;1;-30;30
1202;1201;0;0.0001;0;438;438;438;0;0;1;-30;30
1373;1201;0.00496;0.0157;0.0016;114;114;114;0;0;1;-30;30
1527;1201;0.00413;0.0124;0.00126;114;114;114;0;0;1;-30;30
1202;1338;0.00413;0.0124;0.00133;114;114;114;0;0;1;-30;30
1523;1202;0.00248;0.01901;0.00196;114;114;114;0;0;1;-30;30
1325;1203;0.00248;0.00661;0.00075;114;114;114;0;0;1;-30;30
1203;1345;0.00826;0.02645;0.00281;114;114;114;0;0;1;-30;30
1524;1203;0.00248;0.01901;0.00196;114;114;114;0;0;1;-30;30
1204;1279;0.00248;0.00661;0.0008;114;114;114;0;0;1;-30;30
1536;1204;0.00909;0.02975;0.00322;140;140;140;0;0;1;-30;30
1205;1380;0.00331;0.02231;0.00249;114;114;114;0;0;1;-30;30
1599;1206;0.00083;0.00331;0.00036;114;114;114;0;0;1;-30;30
1208;1209;0;0.00083;5.00E-05;114;114;114;0;0;1;-30;30
1479;1209;0.00083;0.00165;0.00019;140;140;140;0;0;1;-30;30
1210;1345;0.00165;0.00579;0;96;96;96;0;0;1;-30;30
1211;1346;0.00165;0.00579;0;96;96;96;0;0;1;-30;30
1213;1212;0;0.0001;0;438;438;438;0;0;1;-30;30
1280;1212;0.00661;0.01983;0.00215;114;114;114;0;0;1;-30;30
1212;1582;0.00083;0.00248;0.00027;140;140;140;0;0;1;-30;30
1281;1213;0.00661;0.01983;0.00213;114;114;114;0;0;1;-30;30
1336;1213;0.0157;0.05372;0.00513;114;114;114;0;0;1;-30;30
1213;1593;0.00165;0.00413;0.00044;140;140;140;0;0;1;-30;30
1594;1213;0.00165;0.00496;0.0007;120;120;120;0;0;1;-30;30
1214;1504;0.00744;0.02397;0.00271;140;140;140;0;0;1;-30;30
1249;1215;0.03967;0.09008;0.01897;85;85;85;0;0;1;-30;30
1348;1217;0.01818;0.05455;0.00649;114;114;114;0;0;1;-30;30
1444;1217;0.02479;0.0438;0.00912;85;85;85;0;0;1;-30;30
1219;1218;0.00248;0.00579;0.00056;120;120;120;0;0;1;-30;30
1219;1505;0.01488;0.0314;0.00537;120;120;120;0;0;1;-30;30
1222;1221;0.00579;0.00909;0.00097;90;90;90;0;0;1;-30;30
1250;1223;0.00826;0.0281;0.00281;140;140;140;0;0;1;-30;30
1224;1226;0.00248;0.00413;0.00041;90;90;90;0;0;1;-30;30
1225;1227;0.00248;0.00413;0.00041;90;90;90;0;0;1;-30;30
1261;1226;0.00496;0.0157;0.00165;114;114;114;0;0;1;-30;30
1226;1383;0.00909;0.02893;0.00302;114;114;114;0;0;1;-30;30
1227;1260;0.00496;0.0157;0.00167;114;114;114;0;0;1;-30;30
1228;1368;0.00496;0.0157;0.00181;114;114;114;0;0;1;-30;30
1498;1230;0.00992;0.02479;0.00271;120;120;120;0;0;1;-30;30
1499;1231;0.00992;0.02479;0.00271;120;120;120;0;0;1;-30;30
1233;1312;0.00992;0.03058;0.00351;140;140;140;0;0;1;-30;30
1363;1233;0.00992;0.02562;0.00288;120;120;120;0;0;1;-30;30
1233;1382;0.00826;0.02562;0.00264;120;120;120;0;0;1;-30;30
1526;1233;0.00165;0.00496;0.00053;120;120;120;0;0;1;-30;30
1599;1233;0.00661;0.02066;0.00237;140;140;140;0;0;1;-30;30
1347;1234;0.03719;0.06694;0.0067;90;90;90;0;0;1;-30;30
1564;1234;0.00744;0.01157;0.0015;90;90;90;0;0;1;-30;30
1239;1238;0.00083;0.00165;0.00024;90;90;90;0;0;1;-30;30
1239;1535;0.00496;0.01653;0.00186;140;140;140;0;0;1;-30;30
1565;1239;0.00248;0.00744;0.00085;140;140;140;0;0;1;-30;30
1518;1241;0.0157;0.03636;0.00387;90;90;90;0;0;1;-30;30
1243;1242;0;0.00083;2.00E-05;140;140;140;0;0;1;-30;30
1251;1243;0.00248;0.00661;0.00077;140;140;140;0;0;1;-30;30
1244;1311;0.01983;0.06281;0.00658;114;114;114;0;0;1;-30;30
1244;1326;0.00826;0.02149;0.00227;120;120;120;0;0;1;-30;30
1244;1330;0.00661;0.01736;0.0024;120;120;120;0;0;1;-30;30
1546;1244;0.01405;0.03388;0.0037;120;120;120;0;0;1;-30;30
1291;1245;0.03471;0.09339;0.01232;120;120;120;0;0;1;-30;30
1327;1245;0.01653;0.03802;0.00438;120;120;120;0;0;1;-30;30
1245;1425;0.00331;0.00826;0.00085;120;120;120;0;0;1;-30;30
1246;1248;0.00083;0.00248;0.00029;114;114;114;0;0;1;-30;30
1247;1375;0.00165;0.00496;0.00056;114;114;114;0;0;1;-30;30
1248;1375;0.00083;0.00331;0.00034;114;114;114;0;0;1;-30;30
1390;1248;0.00579;0.01818;0.00196;114;114;114;0;0;1;-30;30
1427;1249;0.01983;0.04711;0.00956;85;85;85;0;0;1;-30;30
1251;1250;0;0.0001;0;438;438;438;0;0;1;-30;30
1250;1271;0.00413;0.00826;0.00085;120;120;120;0;0;1;-30;30
1290;1250;0.00165;0.00579;0.00073;140;140;140;0;0;1;-30;30
1310;1250;0.00661;0.01983;0.00213;140;140;140;0;0;1;-30;30
1250;1403;0.00413;0.01405;0.0015;140;140;140;0;0;1;-30;30
1251;1487;0.00248;0.00744;0.00085;140;140;140;0;0;1;-30;30
1514;1252;0.00165;0.00496;0.00075;120;120;120;0;0;1;-30;30
1514;1253;0;0.00083;2.00E-05;120;120;120;0;0;1;-30;30
1253;1544;0.00579;0.0157;0.00174;120;120;120;0;0;1;-30;30
1256;1254;0.01074;0.01322;0.00172;75;75;75;0;0;1;-30;30
1257;1255;0.01074;0.01322;0.00174;75;75;75;0;0;1;-30;30
1508;1257;0.00744;0.02397;0.00261;140;140;140;0;0;1;-30;30
1259;1336;0.00248;0.00579;0.00063;90;90;90;0;0;1;-30;30
1259;1563;0.00661;0.00744;0.00148;90;90;90;0;0;1;-30;30
1260;1261;0;0.00083;2.00E-05;114;114;114;0;0;1;-30;30
1340;1261;0.00413;0.00909;0.00077;90;90;90;0;0;1;-30;30
1337;1262;0.04215;0.07025;0.00755;57;57;57;0;0;1;-30;30
1528;1262;0.05041;0.08264;0.00891;57;57;57;0;0;1;-30;30
1264;1265;0.00331;0.01074;0.00114;114;114;114;0;0;1;-30;30
1313;1265;0.02893;0.1;0.00966;114;114;114;0;0;1;-30;30
1265;1503;0.03884;0.17934;0.02001;114;114;114;0;0;1;-30;30
1292;1267;0.0124;0.03719;0.00336;120;120;120;0;0;1;-30;30
1543;1269;0.01818;0.03471;0.00486;90;90;90;0;0;1;-30;30
1270;1271;0.00083;0.00165;0.00015;120;120;120;0;0;1;-30;30
1272;1274;0;0.00083;5.00E-05;90;90;90;0;0;1;-30;30
1273;1275;0;0.00083;5.00E-05;90;90;90;0;0;1;-30;30
1545;1275;0.00083;0.00331;0.00036;140;140;140;0;0;1;-30;30
1392;1276;0.00744;0.02231;0.00252;140;140;140;0;0;1;-30;30
1536;1276;0.00413;0.01157;0.00138;140;140;140;0;0;1;-30;30
1277;1339;0.00331;0.01074;0.00131;140;140;140;0;0;1;-30;30
1500;1277;0.00331;0.00992;0.00114;140;140;140;0;0;1;-30;30
1569;1278;0.00496;0.01488;0.00177;114;114;114;0;0;1;-30;30
1454;1283;0.01488;0.02562;0.00283;90;90;90;0;0;1;-30;30
1296;1284;0.01074;0.01322;0.00242;90;90;90;0;0;1;-30;30
1417;1284;0.0157;0.04463;0.0045;85;85;85;0;0;1;-30;30
1298;1285;0.00496;0.0124;0.00138;120;120;120;0;0;1;-30;30
1285;1408;0.00165;0.00413;0.00051;140;140;140;0;0;1;-30;30
1286;1288;0;0.00083;2.00E-05;140;140;140;0;0;1;-30;30
1290;1495;0.00413;0.0124;0.00143;140;140;140;0;0;1;-30;30
1291;1435;0.00248;0.00909;0.00097;114;114;114;0;0;1;-30;30
1467;1293;0.02562;0.06281;0.00692;120;120;120;0;0;1;-30;30
1577;1293;0.02479;0.06116;0.0068;120;120;120;0;0;1;-30;30
1577;1294;0.02479;0.06116;0.0068;120;120;120;0;0;1;-30;30
1295;1328;0.00331;0.00909;0.00111;140;140;140;0;0;1;-30;30
1475;1295;0.00826;0.02479;0.00302;140;140;140;0;0;1;-30;30
1297;1298;0.00413;0.01322;0.00155;140;140;140;0;0;1;-30;30
1418;1298;0.01074;0.03223;0.00312;120;120;120;0;0;1;-30;30
1342;1301;0.03223;0.10248;0.01084;114;114;114;0;0;1;-30;30
1507;1303;0.00744;0.02397;0.00252;140;140;140;0;0;1;-30;30
1303;1598;0.00496;0.0157;0.00165;140;140;140;0;0;1;-30;30
1306;1304;0;0.00083;0;114;114;114;0;0;1;-30;30
1305;1307;0;0.00083;0;114;114;114;0;0;1;-30;30
1538;1307;0.00413;0.01322;0.00148;140;140;140;0;0;1;-30;30
1308;1420;0.03471;0.10909;0.01203;114;114;114;0;0;1;-30;30
1309;1562;0.02975;0.09587;0.01036;57;57;57;0;0;1;-30;30
1309;1802;0.0124;0.03719;0.00436;114;114;114;0;0;1;-30;30
1462;1310;0.00165;0.00496;0.00053;140;140;140;0;0;1;-30;30
1311;1329;0.02066;0.06694;0.00707;140;140;140;0;0;1;-30;30
1315;1314;0.00248;0.00413;0.00077;57;57;57;0;0;1;-30;30
1318;1316;0.00331;0.00579;0.00058;19;19;19;0;0;1;-30;30
1319;1317;0.00331;0.00579;0.00058;19;19;19;0;0;1;-30;30
1580;1319;0.03802;0.07355;0.00658;90;90;90;0;0;1;-30;30
1321;1323;0;0.00083;5.00E-05;140;140;140;0;0;1;-30;30
1322;1476;0.0124;0.0281;0.00266;90;90;90;0;0;1;-30;30
1360;1323;0.00083;0.00124;0.00017;90;90;90;0;0;1;-30;30
1538;1329;0.02645;0.0843;0.00888;114;114;114;0;0;1;-30;30
1587;1329;0.00661;0.01405;0.00257;120;120;120;0;0;1;-30;30
1330;1587;0.00165;0.00331;0.00051;120;120;120;0;0;1;-30;30
1334;1332;0.00248;0.00661;0.00073;120;120;120;0;0;1;-30;30
1333;1335;0.00248;0.00744;0.00075;120;120;120;0;0;1;-30;30
1374;1335;0.00413;0.01157;0.00131;140;140;140;0;0;1;-30;30
1503;1339;0.00579;0.01901;0.00196;140;140;140;0;0;1;-30;30
1341;1468;0.00579;0.0157;0.00145;90;90;90;0;0;1;-30;30
1344;1343;0;0.0001;0;438;438;438;0;0;1;-30;30
1574;1343;0.02397;0.07686;0.00832;114;114;114;0;0;1;-30;30
1520;1344;0.01901;0.06198;0.00651;140;140;140;0;0;1;-30;30
1426;1346;0.02479;0.08926;0.00888;85;85;85;0;0;1;-30;30
1527;1346;0.00496;0.01488;0.00157;114;114;114;0;0;1;-30;30
1579;1346;0.01488;0.04132;0.00411;120;120;120;0;0;1;-30;30
1553;1347;0.01736;0.03223;0.00312;90;90;90;0;0;1;-30;30
1452;1351;0.00248;0.00744;0.00077;140;140;140;0;0;1;-30;30
1494;1351;0.01901;0.06116;0.00656;140;140;140;0;0;1;-30;30
1352;1353;0.00248;0.00826;0.00077;57;57;57;0;0;1;-30;30
1539;1353;0.00083;0.00165;0.00024;114;114;114;0;0;1;-30;30
1356;1390;0.00579;0.01653;0.00184;120;120;120;0;0;1;-30;30
1476;1360;0.00744;0.0124;0.00179;90;90;90;0;0;1;-30;30
1362;1361;0.00165;0.00413;0.00044;57;57;57;0;0;1;-30;30
1362;1570;0.00413;0.0124;0.00128;114;114;114;0;0;1;-30;30
1363;1499;0.00826;0.02149;0.0024;120;120;120;0;0;1;-30;30
1364;1365;0;0.00083;2.00E-05;120;120;120;0;0;1;-30;30
1502;1366;0.00579;0.01818;0.00191;140;140;140;0;0;1;-30;30
1432;1367;0.0876;0.17025;0.01607;90;90;90;0;0;1;-30;30
1533;1369;0.0157;0.05041;0.00528;114;114;114;0;0;1;-30;30
